,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp(C),Alk(eq/kgw),mu,mass_H2O,charge(eq),Mn(mol/kgw),Fe(mol/kgw),B(mol/kgw),Cl(mol/kgw),Na(mol/kgw),S(6)(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mg(mol/kgw),Sr(mol/kgw),Ba(mol/kgw),Li(mol/kgw),Zn(mol/kgw),Ni(mol/kgw),Cu(mol/kgw),Cd(mol/kgw),Co(mol/kgw),Pb(mol/kgw),Halite,d_Halite,Hydrohalite,d_Hydrohalite,Sylvite,d_Sylvite,Bischofite,d_Bischofite,Antarcticite,d_Antarcticite,Tachyhydrite,d_Tachyhydrite,Carnallite,d_Carnallite,Thenardite,d_Thenardite,Mirabilite,d_Mirabilite,Arcanite,d_Arcanite,Kieserite,d_Kieserite,Starkeyite,d_Starkeyite,Pentahydrite,d_Pentahydrite,Hexahydrite,d_Hexahydrite,Epsomite,d_Epsomite,Meridianiite,d_Meridianiite,Anhydrite,d_Anhydrite,Bassanite,d_Bassanite,Gypsum,d_Gypsum,Glaserite,d_Glaserite,Bloedite,d_Bloedite,Glauberite,d_Glauberite,Labile_Salt,d_Labile_Salt,Leonite,d_Leonite,Picromerite,d_Picromerite,Langbeinite,d_Langbeinite,Syngenite,d_Syngenite,Kainite,d_Kainite,Polyhalite,d_Polyhalite,si_Halite,si_Hydrohalite,si_Sylvite,si_Bischofite,si_Antarcticite,si_Tachyhydrite,si_Carnallite,si_Thenardite,si_Mirabilite,si_Arcanite,si_Kieserite,si_Starkeyite,si_Pentahydrite,si_Hexahydrite,si_Epsomite,si_Meridianiite,si_Anhydrite,si_Bassanite,si_Gypsum,si_Glaserite,si_Bloedite,si_Glauberite,si_Labile_Salt,si_Leonite,si_Picromerite,si_Langbeinite,si_Syngenite,si_Kainite,si_Polyhalite
10,1,transp,8,0.635,0.0,0,7.0,4.0,6.331869423629281,25.0,-3.6048733177464713e-16,1.0003714279445134e-07,13.171724160465171,4.7482396974777435e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
11,1,transp,9,0.7196666666666667,0.0,0,7.0,4.0,6.2758351809422965,25.0,-3.6048733177464713e-16,1.0003714279445134e-07,13.171724160465171,4.7482396974777435e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
12,1,transp,10,0.8043333333333333,0.0,0,7.0,4.0,6.219800938255311,25.0,-3.6048733177464713e-16,1.0003714279445134e-07,13.171724160465171,4.7482396974777435e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
13,1,transp,11,0.889,0.0,0,7.0,4.0,6.163766695568326,25.0,-3.6048733177464713e-16,1.0003714279445134e-07,13.171724160465171,4.7482396974777435e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
14,1,transp,12,0.9736666666666667,0.0,0,7.0,4.0,6.107732452881342,25.0,-3.6048733177464713e-16,1.0003714279445134e-07,13.171724160465171,4.7482396974777435e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
15,1,transp,1,0.042333333333333334,200.40436001528005,67,8.221997801206957,0.2679,6.724109122438175,24.5,3.558642003171365e-06,1.1499791923963247,13.090967607426792,-0.00406040060250179,0.0,0.0,0.0,0.7422769120533128,0.7590350582957903,0.10511936792780169,0.020526502936120263,0.008182602534462447,0.07196918587220612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2245659105121294,-2.2267483282305887,-3.5588204311150657,-7.128755638909249,-7.155552448592269,-25.352417533403795,-9.530757922726842,-2.4480080532470048,-1.6206316440355,-4.983099575851414,-3.951238782469581,-3.281454524914036,-2.848267988036759,-2.484321011524136,-2.2037772453243125,-2.822899024537624,-0.15954386969191603,-0.7038632098522872,-0.04033119927742046,-15.532070571775368,-4.39677162513664,-2.102270762600921,-4.495780327080723,-6.969887791070436,-6.4870147035807,-11.348815646931799,-3.939384808738528,-6.600646282114242,-6.900940665198929
16,1,transp,2,0.127,200.40436001528005,67,8.225000213582813,0.2679,6.66807487975119,24.500000000000007,3.5916924183559928e-06,1.1606594714427945,12.970505755515298,-0.00406040060273094,0.0,0.0,0.0,0.7491707104249843,0.7660844957279855,0.10609565011531427,0.020717140109695706,0.008258597370230235,0.07263759014063223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.216812890256876,-2.2192241434207283,-3.5514446621768005,-7.117569621573983,-7.144600928972595,-25.31840747277741,-9.512196136453312,-2.4393316121401485,-1.613099380155612,-4.9751776373785335,-3.946310275924483,-3.276869271537028,-2.8437971523824483,-2.4799645935925216,-2.1995352451153947,-2.8191146952194943,-0.1547354431397121,-0.6991119921614319,-0.03575160817061018,-15.499628315249872,-4.383509930652776,-2.08878589494186,-4.4738478537601996,-6.9573805992205475,-6.474736347176204,-11.330807859923329,-3.9267688614361402,-6.588542237645599,-6.878587784799242
17,1,transp,3,0.21166666666666667,200.40436001528005,67,8.228004347075574,0.2679,6.612040637064205,24.500000000000014,3.625077717616144e-06,1.1714479687295711,12.851053357979072,-0.00406040060296986,0.0,0.0,0.0,0.756134360410038,0.7732053617908888,0.10708182451061062,0.020909708920001272,0.008335362225891317,0.07331276703483343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2090460701993804,-2.2116887110980206,-3.5440586695386584,-7.1063565328886735,-7.1336241587681855,-25.284310361998017,-9.493597055129857,-2.430647281476316,-1.605571988165718,-4.967254961553408,-3.941368027353362,-3.2722741045680888,-2.839317679280903,-2.475600814358371,-2.195287159748637,-2.815329385322312,-0.14991381918209878,-0.6943482151375151,-0.031161371947783678,-15.467175957110662,-4.370230433020004,-2.0752799403204145,-4.451888956209709,-6.944862756426483,-6.462449892116929,-11.312769299221173,-3.9141402555207945,-6.576416460704275,-6.8561953063551595
18,1,transp,4,0.29633333333333334,200.40436001528005,67,8.231010025772733,0.2679,6.556006394377221,24.50000000000002,3.658799385453396e-06,1.1823451638389075,12.73261041732431,-0.004060400603230985,0.0,0.0,0.0,0.7631681715643678,0.7803979730291374,0.108077934952209,0.021104217927319337,0.008412900513882174,0.07399474656852191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.201265823285889,-2.2041424228355617,-3.5366628459979426,-7.095116822400307,-7.122622618249327,-25.250127524549328,-9.474961521100777,-2.421955511947078,-1.5980500118916412,-4.959332038769721,-3.9364121445351596,-3.2676691597264345,-2.8348297137647647,-2.4712298281677487,-2.1910331528835316,-2.8115432957592708,-0.14507912700788772,-0.6895720126260616,-0.026560638424604655,-15.434715419230361,-4.356933718649112,-2.0617534786169642,-4.4299046836280525,-6.932334888801142,-6.4501559831426185,-11.29470065215005,-3.901499619888413,-6.564269468165009,-6.8337640957303645
19,1,transp,5,0.381,200.40436001528005,67,8.234017068524372,0.2679,6.499972151690235,24.50000000000003,3.692858801024549e-06,1.1933515024818098,12.615176933550998,-0.004060400603507652,0.0,0.0,0.0,0.7702724315809985,0.7876626236309087,0.10908402218246364,0.021300675087348918,0.008491215405630664,0.07468355663564467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.193472537706823,-2.196585684902349,-3.529257598662588,-7.083850962489303,-7.111596810518841,-25.215860354059274,-9.456290413854418,-2.41325676914837,-1.5905340073221992,-4.951409372458436,-3.931442743868947,-3.263054580529002,-2.830333408390259,-2.4668517966161696,-2.1867733951548782,-2.8077566333223247,-0.14023150469926549,-0.684783527228904,-0.021949563761836544,-15.402248677497798,-4.343620396652972,-2.048207113509635,-4.40789612336787,-6.919797643292423,-6.437855285279754,-11.276602636860487,-3.8888476050914322,-6.552101799353563,-6.811295057958551
