,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp(C),Alk(eq/kgw),mu,mass_H2O,charge(eq),Li(mol/kgw),Na(mol/kgw),Mg(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mn(mol/kgw),Fe(mol/kgw),Co(mol/kgw),Cu(mol/kgw),S(6)(mol/kgw),Cl(mol/kgw),F(mol/kgw),N(5)(mol/kgw),Ba(mol/kgw),B(mol/kgw),Sr(mol/kgw),Si(mol/kgw),C(4)(mol/kgw),Halite,d_Halite,Hydrohalite,d_Hydrohalite,Sylvite,d_Sylvite,Bischofite,d_Bischofite,Antarcticite,d_Antarcticite,Tachyhydrite,d_Tachyhydrite,Carnallite,d_Carnallite,Thenardite,d_Thenardite,Mirabilite,d_Mirabilite,Arcanite,d_Arcanite,Kieserite,d_Kieserite,Starkeyite,d_Starkeyite,Pentahydrite,d_Pentahydrite,Hexahydrite,d_Hexahydrite,Epsomite,d_Epsomite,Meridianiite,d_Meridianiite,Anhydrite,d_Anhydrite,Bassanite,d_Bassanite,Gypsum,d_Gypsum,Glaserite,d_Glaserite,Bloedite,d_Bloedite,Glauberite,d_Glauberite,Labile_Salt,d_Labile_Salt,Leonite,d_Leonite,Picromerite,d_Picromerite,Langbeinite,d_Langbeinite,Syngenite,d_Syngenite,Kainite,d_Kainite,Polyhalite,d_Polyhalite,si_Halite,si_Hydrohalite,si_Sylvite,si_Bischofite,si_Antarcticite,si_Tachyhydrite,si_Carnallite,si_Thenardite,si_Mirabilite,si_Arcanite,si_Kieserite,si_Starkeyite,si_Pentahydrite,si_Hexahydrite,si_Epsomite,si_Meridianiite,si_Anhydrite,si_Bassanite,si_Gypsum,si_Glaserite,si_Bloedite,si_Glauberite,si_Labile_Salt,si_Leonite,si_Picromerite,si_Langbeinite,si_Syngenite,si_Kainite,si_Polyhalite
10,1,transp,8,0.635,0.0,0,7.0,4.0,41.3807879546148,25.0,-3.6048733177464713e-16,1.0003714279445134e-07,13.171724160465171,4.7482396974777435e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
11,1,transp,9,0.7196666666666667,0.0,0,7.0,4.0,41.01458629129963,25.0,-3.6048733177464713e-16,1.0003714279445134e-07,13.171724160465171,4.7482396974777435e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
12,1,transp,10,0.8043333333333333,0.0,0,7.0,4.0,40.648384627984456,25.0,-3.6048733177464713e-16,1.0003714279445134e-07,13.171724160465171,4.7482396974777435e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
13,1,transp,11,0.889,0.0,0,7.0,4.0,40.282182964669275,25.0,-3.6048733177464713e-16,1.0003714279445134e-07,13.171724160465171,4.7482396974777435e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
14,1,transp,12,0.9736666666666667,0.0,0,7.0,4.0,39.9159813013541,25.0,-3.6048733177464713e-16,1.0003714279445134e-07,13.171724160465171,4.7482396974777435e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
15,1,transp,1,0.042333333333333334,200.0482755092117,530,6.7930814630311875,4.0,43.944199597821026,25.0,-1.2900851835807229e-07,0.06773525748302152,12.64395432221041,0.04240672960185746,0.0,0.03185711812054162,0.004125852647288272,0.006516880162564153,0.0009085097631845816,0.0,0.0,0.0,0.0,0.004718178904433628,0.04126095116296712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.661568073785219,-4.645613650543263,-5.532484977220491,-10.29270762069807,-9.521660590465025,-34.12154071366463,-14.670824919161916,-5.707104866561674,-4.791298807262981,-7.3153809974042945,-5.550212653193089,-4.855186262414961,-4.413355758297151,-4.040765135835252,-3.753037887947456,-4.340092612452082,-0.9713242524195884,-1.5099354353966903,-0.8345685293370888,-25.79059722707649,-9.24233831489219,-6.175513883463408,-11.816264297646818,-10.87849849090246,-10.379116480977162,-16.89442421469267,-7.077962939730462,-10.158635583296899,-12.45098117196443
16,1,transp,2,0.127,200.0482755092117,530,6.781818531624043,4.0,43.57799793450585,25.0,-1.3757437873612667e-07,0.07223271149709166,11.856697652058898,0.04240672960185886,0.0,0.033972355387121185,0.004399799500953379,0.006949585585871281,0.0009688326618494232,0.0,0.0,0.0,0.0,0.005031454820079393,0.04400058069330299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.610043566306587,-4.594170371204868,-5.481214176553445,-10.221978656693906,-9.451949984350664,-33.91012849512123,-14.548825154490705,-5.63940059406744,-4.724000675469938,-7.24818413853323,-5.514625361301359,-4.819720812733588,-4.377930922685898,-4.0053809142941175,-3.717694280476441,-4.304911461261543,-0.9367147043475406,-1.475346194359704,-0.8000402094052799,-25.521302377969064,-9.139168592716583,-6.073200062897126,-11.64632743272654,-10.775836182350023,-10.276535400564963,-16.755971543897914,-6.976197146857471,-10.071848565360831,-12.279018539127664
17,1,transp,3,0.21166666666666667,200.0482755092117,530,6.769365145130763,4.0,43.21179627119068,25.0,-1.4727087414704951e-07,0.07732379876392224,11.076038102780668,0.042406729601859844,0.0,0.036366789515852836,0.004709905466954567,0.007439405167638262,0.0010371177708484156,0.0,0.0,0.0,0.0,0.005386081015439916,0.047101822597065884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.555511020374269,-4.539729629613784,-5.426965816025366,-10.147182417108871,-9.37824603455051,-33.6865566531273,-14.41978055437759,-5.567884870069546,-4.652943973178212,-7.177236785343816,-5.477148978729982,-4.7823821366740615,-4.340638148796988,-3.9681340425758247,-3.6804933109287647,-4.267894100396335,-0.90028470939043,-1.4389391504879012,-0.7637020187894032,-25.236944594402928,-9.030314192659162,-5.965254343942123,-11.466957794114876,-10.667550153101084,-10.168341175657257,-16.60997962122451,-6.86886570088156,-9.980204151059954,-12.097780715623268
18,1,transp,4,0.29633333333333334,200.0482755092117,530,6.755525719535738,4.0,42.8455946078755,25.0,-1.5833640699901322e-07,0.08313369107886695,10.301975676440494,0.042406729601860746,0.0,0.03909929114611972,0.00506379495068934,0.007998381833421121,0.001115043978725155,0.0,0.0,0.0,0.0,0.005790776490387597,0.050640925408957906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.497564588779813,-4.481887794881844,-5.3693400063008925,-10.06776907619886,-9.300009376811662,-33.449179522980884,-14.282741403743106,-5.49205157962886,-4.577633667050101,-7.102044738643092,-5.437533718411908,-4.742923771649759,-4.301232082203943,-3.928780274414037,-3.6411918411982347,-4.228801824390835,-0.8617938338122588,-1.4004744241253584,-0.7253157400737464,-24.935535163860067,-8.915022537194172,-5.850930177923262,-11.276904934517844,-10.55289974137606,-10.053795360794748,-16.455452457025117,-6.755235077033921,-9.883054603272107,-11.906043955879385
19,1,transp,5,0.381,200.0482755092117,530,6.740059847457636,4.0,42.479392944560324,25.0,-1.710814451771733e-07,0.08982539779353439,9.534510373035921,0.04240672960186177,0.0,0.04224652662736926,0.0054713971007902895,0.008642198904289891,0.0012047976768135005,0.0,0.0,0.0,0.0,0.006256895867499228,0.0547171864504889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.435709392512018,-4.420152872733666,-5.307849516061112,-9.983067578750042,-9.21658180614736,-33.19598813506009,-14.136549416054507,-5.41128535230371,-4.4974688103230385,-7.022007923373972,-5.3954757008744885,-4.701046165291767,-4.259414612905759,-3.887022942175662,-3.599494646019669,-4.187345177451503,-0.8209496059995498,-1.3596602648425535,-0.6845917863806541,-24.614658490727564,-8.792378703511034,-5.729319722785405,-11.074648526174457,-10.430985319748945,-9.93200121328725,-16.291179332561548,-6.634414171011903,-9.779611335349571,-11.702320804507233
