Time (s),Ca(mol/kgw),Mg(mol/kgw),Na(mol/kgw),Sr(mol/kgw),Cl(mol/kgw),S(6)(mol/kgw),Fe(mol/kgw)
50.5,0.025566704392936,0.04004240819674256,0.24641686337470928,0.00021767259348679915,0.2909017737448764,0.04120919974635556,1.0404019416823876e-05
51.0,0.02556670439293618,0.040042408196742346,0.24641686337471153,0.00021767259348680085,0.2909017737448771,0.04120919974635548,1.0404019416823898e-05
51.5,0.025566704392935815,0.040042408196742346,0.24641686337470942,0.0002176725934867978,0.29090177374487364,0.041209199746355465,1.0404019416823727e-05
52.0,0.02556670439293605,0.040042408196742235,0.2464168633747101,0.00021767259348679955,0.2909017737448763,0.04120919974635548,1.0404019416824047e-05
52.5,0.02556670439293601,0.04004240819674263,0.24641686337471042,0.00021767259348679955,0.29090177374487663,0.04120919974635559,1.0404019416823918e-05
53.0,0.02556670439293609,0.040042408196742436,0.2464168633747113,0.0002176725934868002,0.29090177374487675,0.04120919974635552,1.0404019416823791e-05
53.5,0.02556670439293606,0.040042408196742846,0.24641686337471094,0.0002176725934868,0.290901773744876,0.04120919974635538,1.0404019416823811e-05
54.0,0.025566704392936217,0.040042408196742096,0.2464168633747107,0.00021767259348680153,0.2909017737448754,0.04120919974635526,1.040401941682394e-05
54.5,0.025566704392936075,0.040042408196742894,0.24641686337471067,0.00021767259348679977,0.29090177374487597,0.0412091997463555,1.0404019416823811e-05
55.0,0.025566704392936155,0.0400424081967425,0.2464168633747102,0.00021767259348680066,0.29090177374487586,0.04120919974635528,1.0404019416823834e-05
55.5,0.025566704392936075,0.040042408196742436,0.24641686337471036,0.00021767259348680026,0.29090177374487486,0.04120919974635543,1.0404019416823769e-05
56.0,0.02556670439293592,0.04004240819674253,0.2464168633747113,0.00021767259348679866,0.2909017737448779,0.041209199746355764,1.0404019416823811e-05
56.5,0.02556670439293601,0.040042408196742846,0.24641686337470953,0.00021767259348679955,0.29090177374487486,0.04120919974635563,1.0404019416823876e-05
57.0,0.025566704392936113,0.04004240819674273,0.24641686337471091,0.00021767259348680045,0.2909017737448775,0.04120919974635544,1.0404019416823898e-05
57.5,0.025566704392935943,0.040042408196742804,0.24641686337471105,0.0002176725934867989,0.29090177374487713,0.04120919974635577,1.0404019416823834e-05
58.0,0.025566704392936207,0.04004240819674275,0.24641686337471083,0.0002176725934868009,0.2909017737448756,0.041209199746355445,1.0404019416823918e-05
58.5,0.02556670439293597,0.04004240819674258,0.24641686337470997,0.00021767259348679912,0.2909017737448762,0.041209199746355604,1.0404019416823642e-05
59.0,0.025566704392936207,0.04004240819674247,0.24641686337471083,0.0002176725934868011,0.2909017737448762,0.04120919974635503,1.0404019416823769e-05
59.5,0.025566704392936075,0.040042408196742534,0.24641686337471053,0.00021767259348680001,0.29090177374487686,0.041209199746355465,1.0404019416823898e-05
60.0,0.025566704392936075,0.04004240819674286,0.24641686337471116,0.00021767259348679974,0.29090177374487647,0.041209199746355424,1.040401941682394e-05
60.5,0.02556670439293631,0.04004240819674245,0.2464168633747103,0.00021767259348680224,0.29090177374487536,0.041209199746355084,1.040401941682394e-05
61.0,0.02556670439293614,0.040042408196742464,0.2464168633747117,0.00021767259348680066,0.2909017737448776,0.041209199746355285,1.0404019416824005e-05
61.5,0.025566704392936075,0.040042408196742776,0.24641686337471097,0.00021767259348679977,0.29090177374487663,0.041209199746355556,1.040401941682396e-05
62.0,0.025566704392936103,0.04004240819674261,0.24641686337470972,0.00021767259348680026,0.29090177374487564,0.04120919974635539,1.0404019416824005e-05
62.5,0.025566704392934923,0.04004240819674206,0.24641686337471053,0.0002176725934867902,0.2909017737448764,0.041209199746357686,1.0404019416823898e-05
63.0,0.02556670439293597,0.04004240819674237,0.2464168633747103,0.0002176725934867991,0.2909017737448751,0.04120919974635549,1.0404019416823983e-05
63.5,0.025566704392936155,0.04004240819674249,0.24641686337470922,0.00021767259348680047,0.2909017737448767,0.041209199746355285,1.0404019416823769e-05
64.0,0.025566704392936297,0.040042408196742464,0.2464168633747108,0.00021767259348680224,0.2909017737448761,0.04120919974635525,1.040401941682396e-05
64.5,0.025566704392936155,0.04004240819674242,0.24641686337471183,0.0002176725934868011,0.29090177374487647,0.04120919974635552,1.0404019416823834e-05
65.0,0.02556670439293584,0.040042408196742485,0.2464168633747113,0.00021767259348679825,0.29090177374487686,0.04120919974635597,1.040401941682394e-05
65.5,0.025566704392936363,0.04004240819674251,0.24641686337470953,0.00021767259348680245,0.29090177374487497,0.04120919974635498,1.0404019416823834e-05
66.0,0.02556670439293623,0.040042408196742096,0.2464168633747101,0.00021767259348680131,0.2909017737448754,0.04120919974635495,1.0404019416823769e-05
66.5,0.025566704392936283,0.04004240819674238,0.2464168633747104,0.00021767259348680156,0.2909017737448747,0.041209199746355216,1.0404019416823706e-05
67.0,0.025566704392936155,0.040042408196742645,0.24641686337470986,0.00021767259348680088,0.29090177374487586,0.04120919974635556,1.0404019416823769e-05
67.5,0.02556670439293618,0.04004240819674285,0.2464168633747117,0.00021767259348680066,0.2909017737448765,0.04120919974635538,1.0404019416823856e-05
68.0,0.02556670439293618,0.04004240819674268,0.24641686337471047,0.00021767259348680042,0.2909017737448753,0.041209199746355375,1.0404019416823749e-05
68.5,0.025566704392936103,0.04004240819674273,0.24641686337471064,0.00021767259348680047,0.29090177374487575,0.04120919974635526,1.0404019416823834e-05
69.0,0.025566704392936023,0.040042408196742436,0.2464168633747107,0.00021767259348679936,0.2909017737448763,0.041209199746355736,1.0404019416823856e-05
69.5,0.025566704392935867,0.040042408196742575,0.24641686337471083,0.00021767259348679822,0.29090177374487663,0.04120919974635586,1.0404019416823898e-05
70.0,0.025566704392936127,0.04004240819674276,0.2464168633747106,0.00021767259348680042,0.2909017737448765,0.04120919974635544,1.0404019416823769e-05
70.5,0.02556670439293597,0.04004240819674278,0.24641686337471067,0.0002176725934867991,0.29090177374487647,0.041209199746355764,1.0404019416823727e-05
71.0,0.02556670439293609,0.04004240819674282,0.24641686337471166,0.00021767259348680026,0.2909017737448769,0.04120919974635551,1.0404019416823791e-05
71.5,0.025566704392936103,0.04004240819674253,0.24641686337471014,0.00021767259348680045,0.2909017737448774,0.04120919974635547,1.0404019416823898e-05
72.0,0.025566704392936075,0.04004240819674253,0.24641686337471072,0.0002176725934868,0.29090177374487663,0.04120919974635546,1.040401941682396e-05
72.5,0.02556670439293635,0.04004240819674234,0.24641686337471005,0.00021767259348680245,0.29090177374487675,0.04120919974635498,1.0404019416823876e-05
73.0,0.025566704392936193,0.04004240819674257,0.24641686337471114,0.00021767259348680137,0.29090177374487663,0.041209199746355424,1.0404019416823706e-05
73.5,0.025566704392936127,0.040042408196742534,0.24641686337471191,0.00021767259348680064,0.2909017737448771,0.04120919974635548,1.0404019416823918e-05
74.0,0.02556670439293592,0.040042408196742374,0.24641686337471044,0.00021767259348679885,0.2909017737448762,0.04120919974635585,1.0404019416823811e-05
74.5,0.025566704392936387,0.040042408196742284,0.24641686337471091,0.00021767259348680224,0.2909017737448765,0.04120919974635506,1.0404019416823876e-05
75.0,0.025566704392936453,0.04004240819674245,0.24641686337471108,0.00021767259348680332,0.29090177374487775,0.041209199746355125,1.040401941682394e-05
