Time (s),Ca(mol/kgw),Mg(mol/kgw),Na(mol/kgw),Sr(mol/kgw),Cl(mol/kgw),S(6)(mol/kgw),Fe(mol/kgw)
91.4,0.025566704390867993,0.04004240818050919,0.24641686327482287,0.00021767259346892537,0.29090177362694186,0.04120919973801639,1.0404019412606241e-05
92.0,0.02556670439086806,0.04004240818050933,0.24641686327482437,0.0002176725934689262,0.2909017736269443,0.04120919973801642,1.040401941260637e-05
92.6,0.025566704390868115,0.04004240818050914,0.24641686327482337,0.00021767259346892626,0.29090177362694286,0.041209199738016344,1.0404019412606348e-05
93.3,0.025566704390867955,0.04004240818050903,0.24641686327482173,0.00021767259346892534,0.2909017736269412,0.041209199738016275,1.0404019412606221e-05
93.9,0.025566704390868167,0.04004240818050927,0.24641686327482265,0.0002176725934689267,0.29090177362694286,0.04120919973801609,1.0404019412606306e-05
94.5,0.02556670439086822,0.04004240818050923,0.24641686327482337,0.00021767259346892778,0.2909017736269433,0.04120919973801609,1.0404019412606263e-05
95.1,0.025566704390868243,0.040042408180509324,0.24641686327482415,0.00021767259346892756,0.29090177362694386,0.041209199738016025,1.040401941260637e-05
95.7,0.025566704390867917,0.04004240818050921,0.24641686327482337,0.0002176725934689247,0.2909017736269423,0.04120919973801666,1.0404019412606348e-05
96.4,0.02556670439086797,0.04004240818050911,0.24641686327482434,0.00021767259346892531,0.29090177362694297,0.041209199738016504,1.0404019412606306e-05
97.0,0.025566704390867813,0.04004240818050866,0.2464168632748216,0.00021767259346892353,0.2909017736269408,0.0412091997380165,1.0404019412606284e-05
97.6,0.025566704390868243,0.040042408180508915,0.24641686327482212,0.0002176725934689278,0.29090177362694075,0.041209199738016046,1.0404019412606306e-05
98.2,0.025566704390867903,0.0400424081805091,0.24641686327482318,0.0002176725934689249,0.2909017736269421,0.04120919973801657,1.0404019412606306e-05
98.8,0.025566704390867917,0.04004240818050929,0.2464168632748235,0.0002176725934689247,0.29090177362694336,0.041209199738016504,1.0404019412606263e-05
99.4,0.025566704390867823,0.04004240818050894,0.24641686327482376,0.0002176725934689238,0.29090177362694186,0.0412091997380166,1.0404019412606497e-05
100.0,0.02556670439086806,0.040042408180509165,0.2464168632748241,0.00021767259346892626,0.29090177362694275,0.04120919973801633,1.0404019412606284e-05
101.0,0.02556670439086819,0.04004240818050898,0.24641686327482298,0.00021767259346892691,0.2909017736269419,0.04120919973801587,1.0404019412606135e-05
102.0,0.025566704390868333,0.040042408180509345,0.24641686327482273,0.00021767259346892846,0.2909017736269431,0.04120919973801582,1.0404019412606348e-05
103.0,0.025566704390868007,0.040042408180509,0.24641686327482248,0.00021767259346892537,0.2909017736269418,0.04120919973801642,1.0404019412606241e-05
104.0,0.025566704390867955,0.040042408180508804,0.24641686327482126,0.00021767259346892537,0.29090177362694036,0.041209199738016344,1.0404019412606221e-05
105.0,0.02556670439086793,0.04004240818050904,0.24641686327482254,0.00021767259346892445,0.2909017736269421,0.04120919973801654,1.0404019412606221e-05
106.0,0.025566704390868243,0.04004240818050897,0.2464168632748235,0.00021767259346892803,0.29090177362694297,0.04120919973801606,1.0404019412606348e-05
107.0,0.02556670439086794,0.04004240818050916,0.24641686327482382,0.00021767259346892534,0.29090177362694136,0.04120919973801656,1.0404019412606433e-05
108.0,0.025566704390868007,0.04004240818050922,0.24641686327482287,0.00021767259346892515,0.29090177362694275,0.04120919973801628,1.0404019412606412e-05
109.0,0.025566704390868115,0.04004240818050885,0.2464168632748226,0.0002176725934689267,0.2909017736269417,0.04120919973801616,1.0404019412606306e-05
110.0,0.025566704390868125,0.04004240818050893,0.24641686327482298,0.0002176725934689262,0.29090177362694253,0.041209199738016296,1.0404019412606348e-05
111.0,0.025566704390868167,0.04004240818050928,0.24641686327482357,0.00021767259346892713,0.29090177362694297,0.04120919973801612,1.0404019412606348e-05
112.0,0.025566704390868115,0.040042408180508936,0.24641686327482318,0.00021767259346892667,0.2909017736269435,0.04120919973801618,1.0404019412606348e-05
113.0,0.02556670439086785,0.040042408180508936,0.2464168632748221,0.00021767259346892401,0.2909017736269408,0.0412091997380165,1.0404019412606348e-05
114.0,0.025566704390867903,0.04004240818050886,0.24641686327482268,0.00021767259346892445,0.2909017736269419,0.04120919973801652,1.0404019412606263e-05
115.0,0.02556670439086785,0.040042408180509116,0.24641686327482312,0.0002176725934689238,0.2909017736269426,0.041209199738016594,1.0404019412606263e-05
116.0,0.025566704390867983,0.04004240818050909,0.24641686327482323,0.00021767259346892513,0.29090177362694297,0.0412091997380164,1.040401941260637e-05
117.0,0.025566704390868177,0.040042408180509394,0.24641686327482273,0.00021767259346892664,0.2909017736269431,0.041209199738016,1.0404019412606348e-05
118.0,0.02556670439086819,0.040042408180509026,0.24641686327482248,0.00021767259346892713,0.29090177362694186,0.04120919973801581,1.0404019412606328e-05
119.0,0.02556670439086819,0.04004240818050918,0.24641686327482334,0.0002176725934689269,0.2909017736269431,0.041209199738016164,1.0404019412606348e-05
120.0,0.02556670439086806,0.040042408180509206,0.2464168632748228,0.00021767259346892602,0.2909017736269419,0.041209199738016115,1.040401941260639e-05
121.0,0.025566704390868125,0.04004240818050908,0.24641686327482248,0.00021767259346892648,0.2909017736269423,0.04120919973801618,1.0404019412606263e-05
122.0,0.02556670439086738,0.04004240818050927,0.24641686327482354,0.00021767259346891976,0.29090177362694297,0.04120919973801745,1.0404019412606306e-05
123.0,0.025566704390868167,0.04004240818050899,0.24641686327482284,0.00021767259346892694,0.29090177362694286,0.04120919973801611,1.0404019412606263e-05
124.0,0.025566704390868115,0.04004240818050901,0.24641686327482287,0.0002176725934689262,0.2909017736269418,0.041209199738016164,1.0404019412606455e-05
125.0,0.025566704390868167,0.04004240818050944,0.24641686327482373,0.00021767259346892716,0.29090177362694397,0.04120919973801625,1.040401941260639e-05
126.0,0.02556670439086819,0.0400424081805093,0.2464168632748239,0.00021767259346892713,0.2909017736269436,0.041209199738016115,1.0404019412606433e-05
127.0,0.025566704390868243,0.040042408180509144,0.24641686327482312,0.0002176725934689278,0.29090177362694336,0.04120919973801597,1.0404019412606284e-05
128.0,0.025566704390868115,0.040042408180509186,0.24641686327482376,0.0002176725934689262,0.29090177362694236,0.041209199738016226,1.0404019412606306e-05
129.0,0.025566704390868167,0.04004240818050899,0.24641686327482318,0.0002176725934689271,0.2909017736269421,0.041209199738016206,1.040401941260639e-05
130.0,0.025566704390868177,0.04004240818050931,0.2464168632748243,0.00021767259346892667,0.29090177362694397,0.04120919973801616,1.0404019412606412e-05
131.0,0.025566704390868007,0.04004240818050927,0.24641686327482334,0.00021767259346892578,0.2909017736269425,0.041209199738016455,1.0404019412606433e-05
132.0,0.025566704390868243,0.040042408180508984,0.24641686327482287,0.00021767259346892756,0.29090177362694286,0.041209199738016,1.0404019412606284e-05
133.0,0.02556670439086822,0.04004240818050929,0.24641686327482293,0.00021767259346892737,0.29090177362694136,0.04120919973801613,1.0404019412606433e-05
134.0,0.02556670439086822,0.040042408180509165,0.2464168632748224,0.00021767259346892737,0.2909017736269419,0.04120919973801609,1.0404019412606455e-05
135.0,0.02556670439086806,0.04004240818050913,0.24641686327482265,0.00021767259346892605,0.2909017736269429,0.04120919973801621,1.0404019412606241e-05
136.0,0.025566704390868333,0.04004240818050903,0.24641686327482376,0.00021767259346892846,0.29090177362694275,0.0412091997380159,1.0404019412606284e-05
137.0,0.025566704390868333,0.040042408180509026,0.24641686327482293,0.00021767259346892868,0.2909017736269418,0.041209199738015866,1.0404019412606306e-05
138.0,0.02556670439086806,0.040042408180509005,0.24641686327482376,0.00021767259346892624,0.2909017736269431,0.04120919973801634,1.0404019412606199e-05
139.0,0.025566704390867903,0.04004240818050933,0.24641686327482293,0.00021767259346892447,0.2909017736269421,0.041209199738016566,1.0404019412606284e-05
140.0,0.025566704390868007,0.04004240818050906,0.24641686327482273,0.00021767259346892534,0.29090177362694314,0.04120919973801619,1.0404019412606477e-05
141.0,0.025566704390867983,0.04004240818050912,0.24641686327482268,0.0002176725934689251,0.2909017736269426,0.041209199738016324,1.0404019412606284e-05
